sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials
Nielsen2	Nielsen_et_al_2017	https://peerj.com/articles/3317/	Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	-2	-31.8043	115.7185	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.804303&lon=115.718519&year=2016&datasource=agera5						V4	NT
Nielsen3	Nielsen_et_al_2017	https://peerj.com/articles/3317/	Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	-2	-31.8043	115.7185	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.804303&lon=115.718519&year=2016&datasource=agera5						V4	NT
Nielsen4	Nielsen_et_al_2017	https://peerj.com/articles/3317/	Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	-2	-31.8043	115.7185	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.804303&lon=115.718519&year=2016&datasource=agera5						V4	NT
Nielsen5	Nielsen_et_al_2017	https://peerj.com/articles/3317/	Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	-2	-31.8043	115.7185	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.804303&lon=115.718519&year=2016&datasource=agera5						V4	NT
pierce1	Pierce_et_al_2019	https://journals.asm.org/doi/full/10.1128/mSphere.00730-19	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Omnivore	V4	5	41.3179	-72.0647	2014		103.25	-8.1	25.9	9.733333333	57.9	14771757.25	3.533333333	76.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2014&datasource=agera5						V4	KS
pierce2	Pierce_et_al_2019	https://journals.asm.org/doi/full/10.1128/mSphere.00730-19	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Omnivore	V4	5	41.3179	-72.0647	2014		103.25	-8.1	25.9	9.733333333	57.9	14771757.25	3.533333333	76.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2014&datasource=agera5						V4	KS
pierce3	Pierce_et_al_2019	https://journals.asm.org/doi/full/10.1128/mSphere.00730-19	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Omnivore	V4	5	41.3179	-72.0647	2014		103.25	-8.1	25.9	9.733333333	57.9	14771757.25	3.533333333	76.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2014&datasource=agera5						V4	KS
pierce4	Pierce_et_al_2019	https://journals.asm.org/doi/full/10.1128/mSphere.00730-19	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Omnivore	V4	5	41.3179	-72.0647	2014		103.25	-8.1	25.9	9.733333333	57.9	14771757.25	3.533333333	76.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2014&datasource=agera5						V4	KS
pierce5	Pierce_et_al_2019	https://journals.asm.org/doi/full/10.1128/mSphere.00730-19	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Omnivore	V4	5	41.3179	-72.0647	2014		103.25	-8.1	25.9	9.733333333	57.9	14771757.25	3.533333333	76.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2014&datasource=agera5						V4	KS
budd1	Budd_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.6305	African Savanna Elephant	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta_Africana	Herbivore	V4	2014	-0.7276	35.3222	2011		249.3333333	12.3	25.9	18.19166667	48.725	20648989.42	2.391666667	126.5833333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.7276431857066579&lon=35.322175223601896&year=2011&datasource=agera5					studyalsoincludedLoxodontacyclotis	V4	NS
budd2	Budd_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.6305	African Savanna Elephant	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta_Africana	Herbivore	V4	2014	-0.7276	35.3222	2011		249.3333333	12.3	25.9	18.19166667	48.725	20648989.42	2.391666667	126.5833333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.7276431857066579&lon=35.322175223601896&year=2011&datasource=agera5					studyalsoincludedLoxodontacyclotis	V4	NS
budd3	Budd_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.6305	African Savanna Elephant	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta_Africana	Herbivore	V4	2014	-0.7276	35.3222	2011		249.3333333	12.3	25.9	18.19166667	48.725	20648989.42	2.391666667	126.5833333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.7276431857066579&lon=35.322175223601896&year=2011&datasource=agera5					studyalsoincludedLoxodontacyclotis	V4	NS
budd4	Budd_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.6305	African Savanna Elephant	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta_Africana	Herbivore	V4	2014	-0.7276	35.3222	2011		249.3333333	12.3	25.9	18.19166667	48.725	20648989.42	2.391666667	126.5833333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.7276431857066579&lon=35.322175223601896&year=2011&datasource=agera5					studyalsoincludedLoxodontacyclotis	V4	NS
budd5	Budd_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.6305	African Savanna Elephant	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta_Africana	Herbivore	V4	2014	-0.7276	35.3222	2011		249.3333333	12.3	25.9	18.19166667	48.725	20648989.42	2.391666667	126.5833333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.7276431857066579&lon=35.322175223601896&year=2011&datasource=agera5					studyalsoincludedLoxodontacyclotis	V4	NS
ibanez1	Ibanez_et_al_2021	https://link.springer.com/article/10.1007/s00114-020-01714-w	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	982	-0.8292	-91.1353	2016		52.25	17	28.5	22.98333333	59.13333333	19581737	2.675	124.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.8292374&lon=-91.13530200000001&year=2016&datasource=agera5	samples from different islands				samplesconsistedofvarioussubspecies	V4	AK
ibanez2	Ibanez_et_al_2021	https://link.springer.com/article/10.1007/s00114-020-01714-w	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	982	-0.8292	-91.1353	2016		52.25	17	28.5	22.98333333	59.13333333	19581737	2.675	124.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.8292374&lon=-91.13530200000001&year=2016&datasource=agera5	samples from different islands				samplesconsistedofvarioussubspecies	V4	AK
ibanez3	Ibanez_et_al_2021	https://link.springer.com/article/10.1007/s00114-020-01714-w	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	982	-0.8292	-91.1353	2016		52.25	17	28.5	22.98333333	59.13333333	19581737	2.675	124.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.8292374&lon=-91.13530200000001&year=2016&datasource=agera5	samples from different islands				samplesconsistedofvarioussubspecies	V4	AK
ibanez4	Ibanez_et_al_2021	https://link.springer.com/article/10.1007/s00114-020-01714-w	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	982	-0.8292	-91.1353	2016		52.25	17	28.5	22.98333333	59.13333333	19581737	2.675	124.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.8292374&lon=-91.13530200000001&year=2016&datasource=agera5	samples from different islands				samplesconsistedofvarioussubspecies	V4	AK
ibanez5	Ibanez_et_al_2021	https://link.springer.com/article/10.1007/s00114-020-01714-w	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	982	-0.8292	-91.1353	2016		52.25	17	28.5	22.98333333	59.13333333	19581737	2.675	124.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.8292374&lon=-91.13530200000001&year=2016&datasource=agera5	samples from different islands				samplesconsistedofvarioussubspecies	V4	AK
williams1	Williams_et_al_2022	https://journals.asm.org/doi/full/10.1128/aem.00530-22#F5	Igunian Lizards	Chordata	Reptilia	Squamata	Dactyloidae	Anolis	Anolis_Apletophallus	Herbivore	V4	103	9.0743	-79.6598	2019		170.25	22.6	31	26.33333333	74.30833333	16078545	2.416666667	108.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.074297699999999&lon=-79.6598053&year=2019&datasource=agera5					Samplesweretakenpost-heat-wave	V4	AK
williams2	Williams_et_al_2022	https://journals.asm.org/doi/full/10.1128/aem.00530-22#F5	Igunian Lizards	Chordata	Reptilia	Squamata	Dactyloidae	Anolis	Anolis_Apletophallus	Herbivore	V4	103	9.0743	-79.6598	2019		170.25	22.6	31	26.33333333	74.30833333	16078545	2.416666667	108.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.074297699999999&lon=-79.6598053&year=2019&datasource=agera5					Samplesweretakenpost-heat-wave	V4	AK
williams3	Williams_et_al_2022	https://journals.asm.org/doi/full/10.1128/aem.00530-22#F5	Igunian Lizards	Chordata	Reptilia	Squamata	Dactyloidae	Anolis	Anolis_Apletophallus	Herbivore	V4	103	9.0743	-79.6598	2019		170.25	22.6	31	26.33333333	74.30833333	16078545	2.416666667	108.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.074297699999999&lon=-79.6598053&year=2019&datasource=agera5					Samplesweretakenpost-heat-wave	V4	AK
williams4	Williams_et_al_2022	https://journals.asm.org/doi/full/10.1128/aem.00530-22#F5	Igunian Lizards	Chordata	Reptilia	Squamata	Dactyloidae	Anolis	Anolis_Apletophallus	Herbivore	V4	103	9.0743	-79.6598	2019		170.25	22.6	31	26.33333333	74.30833333	16078545	2.416666667	108.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.074297699999999&lon=-79.6598053&year=2019&datasource=agera5					Samplesweretakenpost-heat-wave	V4	AK
williams5	Williams_et_al_2022	https://journals.asm.org/doi/full/10.1128/aem.00530-22#F5	Igunian Lizards	Chordata	Reptilia	Squamata	Dactyloidae	Anolis	Anolis_Apletophallus	Herbivore	V4	103	9.0743	-79.6598	2019		170.25	22.6	31	26.33333333	74.30833333	16078545	2.416666667	108.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=9.074297699999999&lon=-79.6598053&year=2019&datasource=agera5					Samplesweretakenpost-heat-wave	V4	AK
Santos1	Santos_et_al_2021	https://peerj.com/articles/11532/	Asian Common Toad	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	Duttaphrynus_Melanostictus	Carnivore	V4	12	-18.1443	49.3958	2016		145.75	17.1	29.9	23.34166667	69.69166667	17565198.58	2.4	108.8333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-18.1442811&lon=49.3957836&year=2016&datasource=agera5						V4	DW
Santos2	Santos_et_al_2021	https://peerj.com/articles/11532/	Asian Common Toad	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	Duttaphrynus_Melanostictus	Carnivore	V4	12	-18.1443	49.3958	2016		145.75	17.1	29.9	23.34166667	69.69166667	17565198.58	2.4	108.8333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-18.1442811&lon=49.3957836&year=2016&datasource=agera5						V4	DW
Santos3	Santos_et_al_2021	https://peerj.com/articles/11532/	Asian Common Toad	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	Duttaphrynus_Melanostictus	Carnivore	V4	12	-18.1443	49.3958	2016		145.75	17.1	29.9	23.34166667	69.69166667	17565198.58	2.4	108.8333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-18.1442811&lon=49.3957836&year=2016&datasource=agera5						V4	DW
Santos4	Santos_et_al_2021	https://peerj.com/articles/11532/	Asian Common Toad	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	Duttaphrynus_Melanostictus	Carnivore	V4	12	-18.1443	49.3958	2016		145.75	17.1	29.9	23.34166667	69.69166667	17565198.58	2.4	108.8333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-18.1442811&lon=49.3957836&year=2016&datasource=agera5						V4	DW
Santos5	Santos_et_al_2021	https://peerj.com/articles/11532/	Asian Common Toad	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	Duttaphrynus_Melanostictus	Carnivore	V4	12	-18.1443	49.3958	2016		145.75	17.1	29.9	23.34166667	69.69166667	17565198.58	2.4	108.8333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-18.1442811&lon=49.3957836&year=2016&datasource=agera5						V4	DW
Fontaine1	Fontaine_et_al_2021	https://academic.oup.com/femsec/article/97/3/fiab021/6129798#supplementary-data	Eastern Newt	Chordata	Amphibia	Urodela	Salamandridae	Notophthalmus	Notophthalmus_Viridescens	Omnivore	V4	305	37.736	-84.2987	2019		127.6666667	-3.2	31.5	14.475	53.29166667	15047065.67	2.683333333	92.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7359731&lon=-84.2987483&year=2019&datasource=agera5						V4	DW
Fontaine2	Fontaine_et_al_2021	https://academic.oup.com/femsec/article/97/3/fiab021/6129798#supplementary-data	Eastern Newt	Chordata	Amphibia	Urodela	Salamandridae	Notophthalmus	Notophthalmus_Viridescens	Omnivore	V4	305	37.736	-84.2987	2019		127.6666667	-3.2	31.5	14.475	53.29166667	15047065.67	2.683333333	92.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7359731&lon=-84.2987483&year=2019&datasource=agera5						V4	DW
Fontaine3	Fontaine_et_al_2021	https://academic.oup.com/femsec/article/97/3/fiab021/6129798#supplementary-data	Eastern Newt	Chordata	Amphibia	Urodela	Salamandridae	Notophthalmus	Notophthalmus_Viridescens	Omnivore	V4	305	37.736	-84.2987	2019		127.6666667	-3.2	31.5	14.475	53.29166667	15047065.67	2.683333333	92.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7359731&lon=-84.2987483&year=2019&datasource=agera5						V4	DW
Fontaine4	Fontaine_et_al_2021	https://academic.oup.com/femsec/article/97/3/fiab021/6129798#supplementary-data	Eastern Newt	Chordata	Amphibia	Urodela	Salamandridae	Notophthalmus	Notophthalmus_Viridescens	Omnivore	V4	305	37.736	-84.2987	2019		127.6666667	-3.2	31.5	14.475	53.29166667	15047065.67	2.683333333	92.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7359731&lon=-84.2987483&year=2019&datasource=agera5						V4	DW
Fontaine5	Fontaine_et_al_2021	https://academic.oup.com/femsec/article/97/3/fiab021/6129798#supplementary-data	Eastern Newt	Chordata	Amphibia	Urodela	Salamandridae	Notophthalmus	Notophthalmus_Viridescens	Omnivore	V4	305	37.736	-84.2987	2019		127.6666667	-3.2	31.5	14.475	53.29166667	15047065.67	2.683333333	92.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7359731&lon=-84.2987483&year=2019&datasource=agera5						V4	DW
Gong1	Gong_et_al_2022	https://link.springer.com/article/10.1186/s42523-022-00200-0	Earthworm	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea_Rosea	Omnivore	V4	472	29.3784	16.7274	2016		61.58333333	-4.8	23.3	8.575	65.58333333	11432314.33	3.166666667	62.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=49.3784281&lon=16.7273827&year=2016&datasource=agera5	samples from inside caves - climate may not be accurate					V4	DW
Gong2	Gong_et_al_2022	https://link.springer.com/article/10.1186/s42523-022-00200-0	Earthworm	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea_Rosea	Omnivore	V4	472	29.3784	16.7274	2016		61.58333333	-4.8	23.3	8.575	65.58333333	11432314.33	3.166666667	62.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=49.3784281&lon=16.7273827&year=2016&datasource=agera5	samples from inside caves - climate may not be accurate					V4	DW
Gong3	Gong_et_al_2022	https://link.springer.com/article/10.1186/s42523-022-00200-0	Earthworm	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea_Rosea	Omnivore	V4	472	29.3784	16.7274	2016		61.58333333	-4.8	23.3	8.575	65.58333333	11432314.33	3.166666667	62.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=49.3784281&lon=16.7273827&year=2016&datasource=agera5	samples from inside caves - climate may not be accurate					V4	DW
Gong4	Gong_et_al_2022	https://link.springer.com/article/10.1186/s42523-022-00200-0	Earthworm	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea_Rosea	Omnivore	V4	472	29.3784	16.7274	2016		61.58333333	-4.8	23.3	8.575	65.58333333	11432314.33	3.166666667	62.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=49.3784281&lon=16.7273827&year=2016&datasource=agera5	samples from inside caves - climate may not be accurate					V4	DW
Gong5	Gong_et_al_2022	https://link.springer.com/article/10.1186/s42523-022-00200-0	Earthworm	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea_Rosea	Omnivore	V4	472	29.3784	16.7274	2016		61.58333333	-4.8	23.3	8.575	65.58333333	11432314.33	3.166666667	62.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=49.3784281&lon=16.7273827&year=2016&datasource=agera5	samples from inside caves - climate may not be accurate					V4	DW
bai1	Bai_et_al_2022	https://www.mdpi.com/2076-2607/10/3/572	Melon-Headed Whale	Chordata	Mammalia	Cetacea	Delphinidae	Peponocephala	Peponocephala_Electra	Carnivore	V4	11	28.8584	121.145	2021		175.25	1.5	30.9	17.90833333	66.5	12849678.58	1.766666667	77.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.8583999&lon=121.14495&year=2021&datasource=agera5						V4	NS
bai2	Bai_et_al_2022	https://www.mdpi.com/2076-2607/10/3/572	Melon-Headed Whale	Chordata	Mammalia	Cetacea	Delphinidae	Peponocephala	Peponocephala_Electra	Carnivore	V4	11	28.8584	121.145	2021		175.25	1.5	30.9	17.90833333	66.5	12849678.58	1.766666667	77.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.8583999&lon=121.14495&year=2021&datasource=agera5						V4	NS
bai3	Bai_et_al_2022	https://www.mdpi.com/2076-2607/10/3/572	Melon-Headed Whale	Chordata	Mammalia	Cetacea	Delphinidae	Peponocephala	Peponocephala_Electra	Carnivore	V4	11	28.8584	121.145	2021		175.25	1.5	30.9	17.90833333	66.5	12849678.58	1.766666667	77.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.8583999&lon=121.14495&year=2021&datasource=agera5						V4	NS
bai4	Bai_et_al_2022	https://www.mdpi.com/2076-2607/10/3/572	Melon-Headed Whale	Chordata	Mammalia	Cetacea	Delphinidae	Peponocephala	Peponocephala_Electra	Carnivore	V4	11	28.8584	121.145	2021		175.25	1.5	30.9	17.90833333	66.5	12849678.58	1.766666667	77.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.8583999&lon=121.14495&year=2021&datasource=agera5						V4	NS
bai5	Bai_et_al_2022	https://www.mdpi.com/2076-2607/10/3/572	Melon-Headed Whale	Chordata	Mammalia	Cetacea	Delphinidae	Peponocephala	Peponocephala_Electra	Carnivore	V4	11	28.8584	121.145	2021		175.25	1.5	30.9	17.90833333	66.5	12849678.58	1.766666667	77.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.8583999&lon=121.14495&year=2021&datasource=agera5						V4	NS
kesnerova1	Kesnerova_et_al_2019	https://www.nature.com/articles/s41396-019-0568-8	European Honeybee	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis_Mellifera	Herbivore	V4	414	46.5296	6.5615	2018		121.9166667	-3.3	25.2	10.75	65.5	13653641.17	2.541666667	68.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.5296363&lon=6.561525199999999&year=2018&datasource=agera5	sampling done from july 2017 to january 2019					V4	NS
kesnerova2	Kesnerova_et_al_2019	https://www.nature.com/articles/s41396-019-0568-8	European Honeybee	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis_Mellifera	Herbivore	V4	414	46.5296	6.5615	2018		121.9166667	-3.3	25.2	10.75	65.5	13653641.17	2.541666667	68.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.5296363&lon=6.561525199999999&year=2018&datasource=agera5	sampling done from july 2017 to january 2019					V4	NS
kesnerova3	Kesnerova_et_al_2019	https://www.nature.com/articles/s41396-019-0568-8	European Honeybee	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis_Mellifera	Herbivore	V4	414	46.5296	6.5615	2018		121.9166667	-3.3	25.2	10.75	65.5	13653641.17	2.541666667	68.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.5296363&lon=6.561525199999999&year=2018&datasource=agera5	sampling done from july 2017 to january 2019					V4	NS
kesnerova4	Kesnerova_et_al_2019	https://www.nature.com/articles/s41396-019-0568-8	European Honeybee	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis_Mellifera	Herbivore	V4	414	46.5296	6.5615	2018		121.9166667	-3.3	25.2	10.75	65.5	13653641.17	2.541666667	68.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.5296363&lon=6.561525199999999&year=2018&datasource=agera5	sampling done from july 2017 to january 2019					V4	NS
kesnerova5	Kesnerova_et_al_2019	https://www.nature.com/articles/s41396-019-0568-8	European Honeybee	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis_Mellifera	Herbivore	V4	414	46.5296	6.5615	2018		121.9166667	-3.3	25.2	10.75	65.5	13653641.17	2.541666667	68.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.5296363&lon=6.561525199999999&year=2018&datasource=agera5	sampling done from july 2017 to january 2019					V4	NS
herder1	Herder_et_al_2021	https://www.frontiersin.org/articles/10.3389/fevo.2020.597756/full	Anna's Hummingbird	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte_Anna	Herbivore	V4	85	40.1999	-122.2011	2018		54.5	4.5	39.3	18.28333333	35.25	18196409	2.916666667	134.3333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.19987769999999&lon=-122.2011075&year=2018&datasource=agera5	significant sample range and variation in elevation					V4	NS
herder2	Herder_et_al_2021	https://www.frontiersin.org/articles/10.3389/fevo.2020.597756/full	Anna's Hummingbird	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte_Anna	Herbivore	V4	85	40.1999	-122.2011	2018		54.5	4.5	39.3	18.28333333	35.25	18196409	2.916666667	134.3333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.19987769999999&lon=-122.2011075&year=2018&datasource=agera5	significant sample range and variation in elevation					V4	NS
herder3	Herder_et_al_2021	https://www.frontiersin.org/articles/10.3389/fevo.2020.597756/full	Anna's Hummingbird	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte_Anna	Herbivore	V4	85	40.1999	-122.2011	2018		54.5	4.5	39.3	18.28333333	35.25	18196409	2.916666667	134.3333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.19987769999999&lon=-122.2011075&year=2018&datasource=agera5	significant sample range and variation in elevation					V4	NS
herder4	Herder_et_al_2021	https://www.frontiersin.org/articles/10.3389/fevo.2020.597756/full	Anna's Hummingbird	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte_Anna	Herbivore	V4	85	40.1999	-122.2011	2018		54.5	4.5	39.3	18.28333333	35.25	18196409	2.916666667	134.3333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.19987769999999&lon=-122.2011075&year=2018&datasource=agera5	significant sample range and variation in elevation					V4	NS
herder5	Herder_et_al_2021	https://www.frontiersin.org/articles/10.3389/fevo.2020.597756/full	Anna's Hummingbird	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte_Anna	Herbivore	V4	85	40.1999	-122.2011	2018		54.5	4.5	39.3	18.28333333	35.25	18196409	2.916666667	134.3333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.19987769999999&lon=-122.2011075&year=2018&datasource=agera5	significant sample range and variation in elevation					V4	NS
Griffin1	Griffin_et_al_2020	https://link.springer.com/article/10.1007/s00248-020-01553-2	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Herbivore	V4	5	41.3179	-72.0647	2019		125.1666667	-6.2	28.2	10.53333333	58.88333333	14562999.5	3.583333333	77.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2019&datasource=agera5						V4	NT
Griffin2	Griffin_et_al_2020	https://link.springer.com/article/10.1007/s00248-020-01553-2	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Herbivore	V4	5	41.3179	-72.0647	2019		125.1666667	-6.2	28.2	10.53333333	58.88333333	14562999.5	3.583333333	77.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2019&datasource=agera5						V4	NT
Griffin3	Griffin_et_al_2020	https://link.springer.com/article/10.1007/s00248-020-01553-2	Blue Mussel	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus_Edulis	Herbivore	V4	5	41.3179	-72.0647	2019		125.1666667	-6.2	28.2	10.53333333	58.88333333	14562999.5	3.583333333	77.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.3179294&lon=-72.0647414&year=2019&datasource=agera5						V4	NT
